filepath,label,split,label_id
train/neutral/im797.png,neutral,train,3
train/neutral/im2722.png,neutral,train,3
train/neutral/im2089.png,neutral,train,3
train/neutral/im1161.png,neutral,train,3
train/neutral/train_10949_aligned.jpg,neutral,train,3
train/neutral/im4636.png,neutral,train,3
train/neutral/im216.png,neutral,train,3
train/neutral/im189.png,neutral,train,3
train/neutral/im1012.png,neutral,train,3
train/neutral/im2364.png,neutral,train,3
train/neutral/im3800.png,neutral,train,3
train/neutral/im96.png,neutral,train,3
train/neutral/im2948.png,neutral,train,3
train/neutral/train_11703_aligned.jpg,neutral,train,3
train/neutral/im3154.png,neutral,train,3
train/neutral/im2219.png,neutral,train,3
train/neutral/test_2793_aligned.jpg,neutral,train,3
train/neutral/im1410.png,neutral,train,3
train/neutral/train_11225_aligned.jpg,neutral,train,3
train/neutral/im1786.png,neutral,train,3
train/neutral/train_10342_aligned.jpg,neutral,train,3
train/neutral/im520.png,neutral,train,3
train/neutral/train_10795_aligned.jpg,neutral,train,3
train/neutral/im2798.png,neutral,train,3
train/neutral/test_2828_aligned.jpg,neutral,train,3
train/neutral/im4044.png,neutral,train,3
train/neutral/train_10927_aligned.jpg,neutral,train,3
train/neutral/im2706.png,neutral,train,3
train/neutral/im1200.png,neutral,train,3
train/neutral/im2147.png,neutral,train,3
train/neutral/im4431.png,neutral,train,3
train/neutral/train_12061_aligned.jpg,neutral,train,3
train/neutral/im1747.png,neutral,train,3
train/neutral/test_2700_aligned.jpg,neutral,train,3
train/neutral/train_11035_aligned.jpg,neutral,train,3
train/neutral/im4421.png,neutral,train,3
train/neutral/test_2640_aligned.jpg,neutral,train,3
train/neutral/train_10744_aligned.jpg,neutral,train,3
train/neutral/im1113.png,neutral,train,3
train/neutral/im3285.png,neutral,train,3
train/neutral/im4841.png,neutral,train,3
train/neutral/train_11259_aligned.jpg,neutral,train,3
train/neutral/im3569.png,neutral,train,3
train/neutral/im3337.png,neutral,train,3
train/neutral/im2604.png,neutral,train,3
train/neutral/im1208.png,neutral,train,3
train/neutral/test_2522_aligned.jpg,neutral,train,3
train/neutral/train_09811_aligned.jpg,neutral,train,3
train/neutral/im1942.png,neutral,train,3
train/neutral/train_10136_aligned.jpg,neutral,train,3
train/neutral/train_10076_aligned.jpg,neutral,train,3
train/neutral/im1416.png,neutral,train,3
train/neutral/im3268.png,neutral,train,3
train/neutral/im1526.png,neutral,train,3
train/neutral/train_09829_aligned.jpg,neutral,train,3
train/neutral/im1093.png,neutral,train,3
train/neutral/train_11179_aligned.jpg,neutral,train,3
train/neutral/im1627.png,neutral,train,3
train/neutral/im2402.png,neutral,train,3
train/neutral/train_11645_aligned.jpg,neutral,train,3
train/neutral/im2908.png,neutral,train,3
train/neutral/im1276.png,neutral,train,3
train/neutral/im620.png,neutral,train,3
train/neutral/train_10034_aligned.jpg,neutral,train,3
train/neutral/im3333.png,neutral,train,3
train/neutral/im1428.png,neutral,train,3
train/neutral/train_12243_aligned.jpg,neutral,train,3
train/neutral/train_10606_aligned.jpg,neutral,train,3
train/neutral/im343.png,neutral,train,3
train/neutral/im2240.png,neutral,train,3
train/neutral/train_10655_aligned.jpg,neutral,train,3
train/neutral/im613.png,neutral,train,3
train/neutral/im300.png,neutral,train,3
train/neutral/im4552.png,neutral,train,3
train/neutral/test_2990_aligned.jpg,neutral,train,3
train/neutral/im3281.png,neutral,train,3
train/neutral/im3176.png,neutral,train,3
train/neutral/im2227.png,neutral,train,3
train/neutral/im518.png,neutral,train,3
train/neutral/train_10087_aligned.jpg,neutral,train,3
train/neutral/test_3060_aligned.jpg,neutral,train,3
train/neutral/im2926.png,neutral,train,3
train/neutral/im4180.png,neutral,train,3
train/neutral/im3310.png,neutral,train,3
train/neutral/im584.png,neutral,train,3
train/neutral/im4675.png,neutral,train,3
train/neutral/im2235.png,neutral,train,3
train/neutral/train_11283_aligned.jpg,neutral,train,3
train/neutral/im3367.png,neutral,train,3
train/neutral/im795.png,neutral,train,3
train/neutral/train_09852_aligned.jpg,neutral,train,3
train/neutral/im3306.png,neutral,train,3
train/neutral/im2662.png,neutral,train,3
train/neutral/train_10196_aligned.jpg,neutral,train,3
train/neutral/im3042.png,neutral,train,3
train/neutral/im1843.png,neutral,train,3
train/neutral/test_3041_aligned.jpg,neutral,train,3
train/neutral/train_10162_aligned.jpg,neutral,train,3
train/neutral/train_11746_aligned.jpg,neutral,train,3
train/neutral/im3475.png,neutral,train,3
train/neutral/test_2774_aligned.jpg,neutral,train,3
train/neutral/im4098.png,neutral,train,3
train/neutral/im4395.png,neutral,train,3
train/neutral/test_2848_aligned.jpg,neutral,train,3
train/neutral/im529.png,neutral,train,3
train/neutral/train_10451_aligned.jpg,neutral,train,3
train/neutral/im4178.png,neutral,train,3
train/neutral/train_10777_aligned.jpg,neutral,train,3
train/neutral/train_09936_aligned.jpg,neutral,train,3
train/neutral/im154.png,neutral,train,3
train/neutral/im4316.png,neutral,train,3
train/neutral/im2699.png,neutral,train,3
train/neutral/im1284.png,neutral,train,3
train/neutral/train_09984_aligned.jpg,neutral,train,3
train/neutral/im371.png,neutral,train,3
train/neutral/im4632.png,neutral,train,3
train/neutral/im3547.png,neutral,train,3
train/neutral/im1714.png,neutral,train,3
train/neutral/train_11335_aligned.jpg,neutral,train,3
train/neutral/im4060.png,neutral,train,3
train/neutral/im4220.png,neutral,train,3
train/neutral/test_2570_aligned.jpg,neutral,train,3
train/neutral/im3113.png,neutral,train,3
train/neutral/train_10212_aligned.jpg,neutral,train,3
train/neutral/test_2598_aligned.jpg,neutral,train,3
train/neutral/im1199.png,neutral,train,3
train/neutral/test_2508_aligned.jpg,neutral,train,3
train/neutral/im1630.png,neutral,train,3
train/neutral/im1188.png,neutral,train,3
train/neutral/train_10293_aligned.jpg,neutral,train,3
train/neutral/train_10995_aligned.jpg,neutral,train,3
train/neutral/im3180.png,neutral,train,3
train/neutral/im881.png,neutral,train,3
train/neutral/test_3014_aligned.jpg,neutral,train,3
train/neutral/Neutral_49_png.rf.a58afc102ab5e4bb68a8465e71a2bcc2.jpg,neutral,train,3
train/neutral/train_11022_aligned.jpg,neutral,train,3
train/neutral/train_10131_aligned.jpg,neutral,train,3
train/neutral/test_2457_aligned.jpg,neutral,train,3
train/neutral/im761.png,neutral,train,3
train/neutral/im217.png,neutral,train,3
train/neutral/train_10227_aligned.jpg,neutral,train,3
train/neutral/test_2697_aligned.jpg,neutral,train,3
train/neutral/train_11709_aligned.jpg,neutral,train,3
train/neutral/train_10205_aligned.jpg,neutral,train,3
train/neutral/im4004.png,neutral,train,3
train/neutral/im4265.png,neutral,train,3
train/neutral/train_10323_aligned.jpg,neutral,train,3
train/neutral/train_10564_aligned.jpg,neutral,train,3
train/neutral/train_11881_aligned.jpg,neutral,train,3
train/neutral/im227.png,neutral,train,3
train/neutral/train_12144_aligned.jpg,neutral,train,3
train/neutral/test_2569_aligned.jpg,neutral,train,3
train/neutral/train_12005_aligned.jpg,neutral,train,3
train/neutral/im1634.png,neutral,train,3
train/neutral/im1613.png,neutral,train,3
train/neutral/im1994.png,neutral,train,3
train/neutral/im1294.png,neutral,train,3
train/neutral/train_11389_aligned.jpg,neutral,train,3
train/neutral/im3239.png,neutral,train,3
train/neutral/im3748.png,neutral,train,3
train/neutral/im4771.png,neutral,train,3
train/neutral/im921.png,neutral,train,3
train/neutral/train_11401_aligned.jpg,neutral,train,3
train/neutral/test_2833_aligned.jpg,neutral,train,3
train/neutral/train_10868_aligned.jpg,neutral,train,3
train/neutral/im3739.png,neutral,train,3
train/neutral/im4442.png,neutral,train,3
train/neutral/im553.png,neutral,train,3
train/neutral/train_11191_aligned.jpg,neutral,train,3
train/neutral/test_2391_aligned.jpg,neutral,train,3
train/neutral/train_12050_aligned.jpg,neutral,train,3
train/neutral/im4896.png,neutral,train,3
train/neutral/im1903.png,neutral,train,3
train/neutral/test_2442_aligned.jpg,neutral,train,3
train/neutral/im1483.png,neutral,train,3
train/neutral/train_11887_aligned.jpg,neutral,train,3
train/neutral/im4578.png,neutral,train,3
train/neutral/im4378.png,neutral,train,3
train/neutral/train_11504_aligned.jpg,neutral,train,3
train/neutral/Neutral_32_png.rf.7093b99116a49d471689e94cd6b735cf.jpg,neutral,train,3
train/neutral/train_10662_aligned.jpg,neutral,train,3
train/neutral/im2436.png,neutral,train,3
train/neutral/im3633.png,neutral,train,3
train/neutral/im1361.png,neutral,train,3
train/neutral/train_11131_aligned.jpg,neutral,train,3
train/neutral/im337.png,neutral,train,3
train/neutral/im1433.png,neutral,train,3
train/neutral/im927.png,neutral,train,3
train/neutral/test_2591_aligned.jpg,neutral,train,3
train/neutral/train_10824_aligned.jpg,neutral,train,3
train/neutral/train_12037_aligned.jpg,neutral,train,3
train/neutral/train_11166_aligned.jpg,neutral,train,3
train/neutral/im210.png,neutral,train,3
train/neutral/train_10635_aligned.jpg,neutral,train,3
train/neutral/im1642.png,neutral,train,3
train/neutral/train_10512_aligned.jpg,neutral,train,3
train/neutral/im427.png,neutral,train,3
train/neutral/im2827.png,neutral,train,3
train/neutral/im1367.png,neutral,train,3
train/neutral/im3138.png,neutral,train,3
train/neutral/im3169.png,neutral,train,3
train/neutral/im4458.png,neutral,train,3
train/neutral/im205.png,neutral,train,3
train/neutral/im3358.png,neutral,train,3
train/neutral/train_11603_aligned.jpg,neutral,train,3
train/neutral/im3139.png,neutral,train,3
train/neutral/im3894.png,neutral,train,3
train/neutral/im3666.png,neutral,train,3
train/neutral/im429.png,neutral,train,3
train/neutral/test_2804_aligned.jpg,neutral,train,3
train/neutral/im150.png,neutral,train,3
train/neutral/train_10348_aligned.jpg,neutral,train,3
train/neutral/im2398.png,neutral,train,3
train/neutral/train_10020_aligned.jpg,neutral,train,3
train/neutral/im2761.png,neutral,train,3
train/neutral/train_10048_aligned.jpg,neutral,train,3
train/neutral/test_2456_aligned.jpg,neutral,train,3
train/neutral/train_12062_aligned.jpg,neutral,train,3
train/neutral/im3718.png,neutral,train,3
train/neutral/train_12081_aligned.jpg,neutral,train,3
train/neutral/test_2605_aligned.jpg,neutral,train,3
train/neutral/im1847.png,neutral,train,3
train/neutral/test_2451_aligned.jpg,neutral,train,3
train/neutral/im2373.png,neutral,train,3
train/neutral/test_2638_aligned.jpg,neutral,train,3
train/neutral/im272.png,neutral,train,3
train/neutral/im4738.png,neutral,train,3
train/neutral/train_10040_aligned.jpg,neutral,train,3
train/neutral/Neutral_78_png.rf.36a00ced95af4cd1028612f3ca2f3205.jpg,neutral,train,3
train/neutral/train_11970_aligned.jpg,neutral,train,3
train/neutral/train_11731_aligned.jpg,neutral,train,3
train/neutral/im4945.png,neutral,train,3
train/neutral/im1557.png,neutral,train,3
train/neutral/im3917.png,neutral,train,3
train/neutral/im1052.png,neutral,train,3
train/neutral/im4521.png,neutral,train,3
train/neutral/im4363.png,neutral,train,3
train/neutral/im1900.png,neutral,train,3
train/neutral/train_11387_aligned.jpg,neutral,train,3
train/neutral/im1214.png,neutral,train,3
train/neutral/train_12054_aligned.jpg,neutral,train,3
train/neutral/im1349.png,neutral,train,3
train/neutral/train_11291_aligned.jpg,neutral,train,3
train/neutral/im3795.png,neutral,train,3
train/neutral/im1073.png,neutral,train,3
train/neutral/im293.png,neutral,train,3
train/neutral/im991.png,neutral,train,3
train/neutral/im3726.png,neutral,train,3
train/neutral/train_11212_aligned.jpg,neutral,train,3
train/neutral/train_11384_aligned.jpg,neutral,train,3
train/neutral/train_10027_aligned.jpg,neutral,train,3
train/neutral/im4132.png,neutral,train,3
train/neutral/train_11412_aligned.jpg,neutral,train,3
train/neutral/im1778.png,neutral,train,3
train/neutral/im507.png,neutral,train,3
train/neutral/im4676.png,neutral,train,3
train/neutral/train_10818_aligned.jpg,neutral,train,3
train/neutral/im3436.png,neutral,train,3
train/neutral/im3262.png,neutral,train,3
train/neutral/train_11844_aligned.jpg,neutral,train,3
train/neutral/im920.png,neutral,train,3
train/neutral/im1670.png,neutral,train,3
train/neutral/train_12082_aligned.jpg,neutral,train,3
train/neutral/im3044.png,neutral,train,3
train/neutral/im467.png,neutral,train,3
train/neutral/im450.png,neutral,train,3
train/neutral/im4233.png,neutral,train,3
train/neutral/train_12248_aligned.jpg,neutral,train,3
train/neutral/train_09891_aligned.jpg,neutral,train,3
train/neutral/im3867.png,neutral,train,3
train/neutral/im3270.png,neutral,train,3
train/neutral/im312.png,neutral,train,3
train/neutral/im1145.png,neutral,train,3
train/neutral/train_11129_aligned.jpg,neutral,train,3
train/neutral/train_10218_aligned.jpg,neutral,train,3
train/neutral/im4223.png,neutral,train,3
train/neutral/im3855.png,neutral,train,3
train/neutral/im3658.png,neutral,train,3
train/neutral/im3424.png,neutral,train,3
train/neutral/train_10155_aligned.jpg,neutral,train,3
train/neutral/train_11695_aligned.jpg,neutral,train,3
train/neutral/im3579.png,neutral,train,3
train/neutral/train_10118_aligned.jpg,neutral,train,3
train/neutral/train_12181_aligned.jpg,neutral,train,3
train/neutral/train_10474_aligned.jpg,neutral,train,3
train/neutral/im590.png,neutral,train,3
train/neutral/im1436.png,neutral,train,3
train/neutral/im912.png,neutral,train,3
train/neutral/im275.png,neutral,train,3
train/neutral/im4330.png,neutral,train,3
train/neutral/train_11057_aligned.jpg,neutral,train,3
train/neutral/im3876.png,neutral,train,3
train/neutral/train_12012_aligned.jpg,neutral,train,3
train/neutral/train_10863_aligned.jpg,neutral,train,3
train/neutral/train_10565_aligned.jpg,neutral,train,3
train/neutral/train_09942_aligned.jpg,neutral,train,3
train/neutral/train_11572_aligned.jpg,neutral,train,3
train/neutral/train_11905_aligned.jpg,neutral,train,3
train/neutral/Neutral_85_png.rf.bbc7b87130f702b358b0b14d6df48bee.jpg,neutral,train,3
train/neutral/im4039.png,neutral,train,3
train/neutral/test_2407_aligned.jpg,neutral,train,3
train/neutral/im1265.png,neutral,train,3
train/neutral/train_10410_aligned.jpg,neutral,train,3
train/neutral/im4197.png,neutral,train,3
train/neutral/im332.png,neutral,train,3
train/neutral/im4544.png,neutral,train,3
train/neutral/im1039.png,neutral,train,3
train/neutral/im3513.png,neutral,train,3
train/neutral/im521.png,neutral,train,3
train/neutral/test_2744_aligned.jpg,neutral,train,3
train/neutral/im2449.png,neutral,train,3
train/neutral/im283.png,neutral,train,3
train/neutral/train_11379_aligned.jpg,neutral,train,3
train/neutral/im4680.png,neutral,train,3
train/neutral/im3389.png,neutral,train,3
train/neutral/im219.png,neutral,train,3
train/neutral/im999.png,neutral,train,3
train/neutral/im4343.png,neutral,train,3
train/neutral/test_2497_aligned.jpg,neutral,train,3
train/neutral/im658.png,neutral,train,3
train/neutral/im2130.png,neutral,train,3
train/neutral/train_10126_aligned.jpg,neutral,train,3
train/neutral/test_2874_aligned.jpg,neutral,train,3
train/neutral/im2304.png,neutral,train,3
train/neutral/test_2696_aligned.jpg,neutral,train,3
train/neutral/train_10786_aligned.jpg,neutral,train,3
train/neutral/im722.png,neutral,train,3
train/neutral/im2991.png,neutral,train,3
train/neutral/im3415.png,neutral,train,3
train/neutral/train_10177_aligned.jpg,neutral,train,3
train/neutral/im3500.png,neutral,train,3
train/neutral/train_12078_aligned.jpg,neutral,train,3
train/neutral/im1220.png,neutral,train,3
train/neutral/im3514.png,neutral,train,3
train/neutral/im562.png,neutral,train,3
train/neutral/train_10285_aligned.jpg,neutral,train,3
train/neutral/im4460.png,neutral,train,3
train/neutral/im1823.png,neutral,train,3
train/neutral/train_11559_aligned.jpg,neutral,train,3
train/neutral/im3686.png,neutral,train,3
train/neutral/im1087.png,neutral,train,3
train/neutral/im1654.png,neutral,train,3
train/neutral/train_10660_aligned.jpg,neutral,train,3
train/neutral/im3057.png,neutral,train,3
train/neutral/im2049.png,neutral,train,3
train/neutral/im2125.png,neutral,train,3
train/neutral/im1798.png,neutral,train,3
train/neutral/im1266.png,neutral,train,3
train/neutral/im2118.png,neutral,train,3
train/neutral/train_10099_aligned.jpg,neutral,train,3
train/neutral/test_2922_aligned.jpg,neutral,train,3
train/neutral/test_2470_aligned.jpg,neutral,train,3
train/neutral/im3445.png,neutral,train,3
train/neutral/train_11232_aligned.jpg,neutral,train,3
train/neutral/train_10885_aligned.jpg,neutral,train,3
train/neutral/im4576.png,neutral,train,3
train/neutral/im2850.png,neutral,train,3
train/neutral/im3656.png,neutral,train,3
train/neutral/im1475.png,neutral,train,3
train/neutral/train_10307_aligned.jpg,neutral,train,3
train/neutral/train_11039_aligned.jpg,neutral,train,3
train/neutral/train_10841_aligned.jpg,neutral,train,3
train/neutral/train_10884_aligned.jpg,neutral,train,3
train/neutral/im962.png,neutral,train,3
train/neutral/im2469.png,neutral,train,3
train/neutral/im2474.png,neutral,train,3
train/neutral/train_10656_aligned.jpg,neutral,train,3
train/neutral/im1472.png,neutral,train,3
train/neutral/im4205.png,neutral,train,3
train/neutral/im2136.png,neutral,train,3
train/neutral/im3750.png,neutral,train,3
train/neutral/im3540.png,neutral,train,3
train/neutral/im2416.png,neutral,train,3
train/neutral/im2414.png,neutral,train,3
train/neutral/im3529.png,neutral,train,3
train/neutral/train_12125_aligned.jpg,neutral,train,3
train/neutral/train_11045_aligned.jpg,neutral,train,3
train/neutral/im840.png,neutral,train,3
train/neutral/im3916.png,neutral,train,3
train/neutral/im72.png,neutral,train,3
train/neutral/train_10610_aligned.jpg,neutral,train,3
train/neutral/train_12108_aligned.jpg,neutral,train,3
train/neutral/test_2748_aligned.jpg,neutral,train,3
train/neutral/train_11754_aligned.jpg,neutral,train,3
train/neutral/im4906.png,neutral,train,3
train/neutral/im961.png,neutral,train,3
train/neutral/im4452.png,neutral,train,3
train/neutral/train_11233_aligned.jpg,neutral,train,3
train/neutral/im1286.png,neutral,train,3
train/neutral/im678.png,neutral,train,3
train/neutral/train_10618_aligned.jpg,neutral,train,3
train/neutral/im2860.png,neutral,train,3
train/neutral/im4913.png,neutral,train,3
train/neutral/im303.png,neutral,train,3
train/neutral/im215.png,neutral,train,3
train/neutral/im674.png,neutral,train,3
train/neutral/im2914.png,neutral,train,3
train/neutral/train_09752_aligned.jpg,neutral,train,3
train/neutral/im3580.png,neutral,train,3
train/neutral/im4170.png,neutral,train,3
train/neutral/train_11764_aligned.jpg,neutral,train,3
train/neutral/im4838.png,neutral,train,3
train/neutral/train_12176_aligned.jpg,neutral,train,3
train/neutral/im3075.png,neutral,train,3
train/neutral/im2003.png,neutral,train,3
train/neutral/im2322.png,neutral,train,3
train/neutral/test_2960_aligned.jpg,neutral,train,3
train/neutral/im2510.png,neutral,train,3
train/neutral/im558.png,neutral,train,3
train/neutral/im4761.png,neutral,train,3
train/neutral/im4312.png,neutral,train,3
train/neutral/train_10459_aligned.jpg,neutral,train,3
train/neutral/im3984.png,neutral,train,3
train/neutral/train_12236_aligned.jpg,neutral,train,3
train/neutral/im1661.png,neutral,train,3
train/neutral/im4398.png,neutral,train,3
train/neutral/im4226.png,neutral,train,3
train/neutral/im2015.png,neutral,train,3
train/neutral/im4203.png,neutral,train,3
train/neutral/im1169.png,neutral,train,3
train/neutral/train_09853_aligned.jpg,neutral,train,3
train/neutral/train_10239_aligned.jpg,neutral,train,3
train/neutral/im1745.png,neutral,train,3
train/neutral/im3454.png,neutral,train,3
train/neutral/train_12241_aligned.jpg,neutral,train,3
train/neutral/im3254.png,neutral,train,3
train/neutral/train_10110_aligned.jpg,neutral,train,3
train/neutral/train_09774_aligned.jpg,neutral,train,3
train/neutral/im1091.png,neutral,train,3
train/neutral/im2004.png,neutral,train,3
train/neutral/test_2940_aligned.jpg,neutral,train,3
train/neutral/train_11668_aligned.jpg,neutral,train,3
train/neutral/im3565.png,neutral,train,3
train/neutral/im4449.png,neutral,train,3
train/neutral/train_12113_aligned.jpg,neutral,train,3
train/neutral/im3896.png,neutral,train,3
train/neutral/im1373.png,neutral,train,3
train/neutral/train_11214_aligned.jpg,neutral,train,3
train/neutral/train_11933_aligned.jpg,neutral,train,3
train/neutral/train_11847_aligned.jpg,neutral,train,3
train/neutral/train_11228_aligned.jpg,neutral,train,3
train/neutral/train_10257_aligned.jpg,neutral,train,3
train/neutral/train_11659_aligned.jpg,neutral,train,3
train/neutral/test_2392_aligned.jpg,neutral,train,3
train/neutral/im1836.png,neutral,train,3
train/neutral/im1089.png,neutral,train,3
train/neutral/train_11879_aligned.jpg,neutral,train,3
train/neutral/im550.png,neutral,train,3
train/neutral/train_10796_aligned.jpg,neutral,train,3
train/neutral/im635.png,neutral,train,3
train/neutral/im2018.png,neutral,train,3
train/neutral/im4457.png,neutral,train,3
train/neutral/im2507.png,neutral,train,3
train/neutral/im4096.png,neutral,train,3
train/neutral/im16.png,neutral,train,3
train/neutral/im4921.png,neutral,train,3
train/neutral/test_2635_aligned.jpg,neutral,train,3
train/neutral/train_11237_aligned.jpg,neutral,train,3
train/neutral/train_09787_aligned.jpg,neutral,train,3
train/neutral/im311.png,neutral,train,3
train/neutral/im2669.png,neutral,train,3
train/neutral/im3469.png,neutral,train,3
train/neutral/train_10283_aligned.jpg,neutral,train,3
train/neutral/test_2820_aligned.jpg,neutral,train,3
train/neutral/im1478.png,neutral,train,3
train/neutral/train_09933_aligned.jpg,neutral,train,3
train/neutral/test_2449_aligned.jpg,neutral,train,3
train/neutral/im1605.png,neutral,train,3
train/neutral/train_11133_aligned.jpg,neutral,train,3
train/neutral/test_2552_aligned.jpg,neutral,train,3
train/neutral/im4782.png,neutral,train,3
train/neutral/im4207.png,neutral,train,3
train/neutral/im2376.png,neutral,train,3
train/neutral/im2445.png,neutral,train,3
train/neutral/test_2409_aligned.jpg,neutral,train,3
train/neutral/test_2690_aligned.jpg,neutral,train,3
train/neutral/train_10072_aligned.jpg,neutral,train,3
train/neutral/im2422.png,neutral,train,3
train/neutral/im931.png,neutral,train,3
train/neutral/train_10713_aligned.jpg,neutral,train,3
train/neutral/test_2883_aligned.jpg,neutral,train,3
train/neutral/im2842.png,neutral,train,3
train/neutral/im4000.png,neutral,train,3
train/neutral/train_10857_aligned.jpg,neutral,train,3
train/neutral/im804.png,neutral,train,3
train/neutral/im3466.png,neutral,train,3
train/neutral/train_10718_aligned.jpg,neutral,train,3
train/neutral/im4275.png,neutral,train,3
train/neutral/train_10063_aligned.jpg,neutral,train,3
train/neutral/train_10343_aligned.jpg,neutral,train,3
train/neutral/im1385.png,neutral,train,3
train/neutral/im118.png,neutral,train,3
train/neutral/test_2829_aligned.jpg,neutral,train,3
train/neutral/im383.png,neutral,train,3
train/neutral/train_10621_aligned.jpg,neutral,train,3
train/neutral/train_10912_aligned.jpg,neutral,train,3
train/neutral/im4778.png,neutral,train,3
train/neutral/im2313.png,neutral,train,3
train/neutral/train_11660_aligned.jpg,neutral,train,3
train/neutral/im4862.png,neutral,train,3
train/neutral/im176.png,neutral,train,3
train/neutral/train_11004_aligned.jpg,neutral,train,3
train/neutral/test_2400_aligned.jpg,neutral,train,3
train/neutral/im147.png,neutral,train,3
train/neutral/im617.png,neutral,train,3
train/neutral/train_11109_aligned.jpg,neutral,train,3
train/neutral/im452.png,neutral,train,3
train/neutral/im2270.png,neutral,train,3
train/neutral/im2988.png,neutral,train,3
train/neutral/train_10401_aligned.jpg,neutral,train,3
train/neutral/train_12164_aligned.jpg,neutral,train,3
train/neutral/im2574.png,neutral,train,3
train/neutral/im2206.png,neutral,train,3
train/neutral/im1346.png,neutral,train,3
train/neutral/im939.png,neutral,train,3
train/neutral/train_11595_aligned.jpg,neutral,train,3
train/neutral/train_11531_aligned.jpg,neutral,train,3
train/neutral/im336.png,neutral,train,3
train/neutral/im796.png,neutral,train,3
train/neutral/im3130.png,neutral,train,3
train/neutral/im4354.png,neutral,train,3
train/neutral/im505.png,neutral,train,3
train/neutral/train_10578_aligned.jpg,neutral,train,3
train/neutral/train_11126_aligned.jpg,neutral,train,3
train/neutral/im120.png,neutral,train,3
train/neutral/im2757.png,neutral,train,3
train/neutral/train_12215_aligned.jpg,neutral,train,3
train/neutral/train_10189_aligned.jpg,neutral,train,3
train/neutral/train_11522_aligned.jpg,neutral,train,3
train/neutral/im4375.png,neutral,train,3
train/neutral/im4413.png,neutral,train,3
train/neutral/im1063.png,neutral,train,3
train/neutral/test_3047_aligned.jpg,neutral,train,3
train/neutral/im1399.png,neutral,train,3
train/neutral/train_11230_aligned.jpg,neutral,train,3
train/neutral/train_09904_aligned.jpg,neutral,train,3
train/neutral/im1801.png,neutral,train,3
train/neutral/im4639.png,neutral,train,3
train/neutral/im4813.png,neutral,train,3
train/neutral/Neutral_12_png.rf.c57ae9a09f9d531f12d1632fbfc1b5c5.jpg,neutral,train,3
train/neutral/im3248.png,neutral,train,3
train/neutral/test_3066_aligned.jpg,neutral,train,3
train/neutral/test_2511_aligned.jpg,neutral,train,3
train/neutral/train_10764_aligned.jpg,neutral,train,3
train/neutral/im3812.png,neutral,train,3
train/neutral/train_11337_aligned.jpg,neutral,train,3
train/neutral/im3240.png,neutral,train,3
train/neutral/train_11768_aligned.jpg,neutral,train,3
train/neutral/im4516.png,neutral,train,3
train/neutral/im1825.png,neutral,train,3
train/neutral/im2250.png,neutral,train,3
train/neutral/im26.png,neutral,train,3
train/neutral/im173.png,neutral,train,3
train/neutral/im3077.png,neutral,train,3
train/neutral/train_10553_aligned.jpg,neutral,train,3
train/neutral/train_11009_aligned.jpg,neutral,train,3
train/neutral/im2411.png,neutral,train,3
train/neutral/im1700.png,neutral,train,3
train/neutral/im2287.png,neutral,train,3
train/neutral/im4333.png,neutral,train,3
train/neutral/im4210.png,neutral,train,3
train/neutral/train_10319_aligned.jpg,neutral,train,3
train/neutral/train_10859_aligned.jpg,neutral,train,3
train/neutral/im3258.png,neutral,train,3
train/neutral/train_09939_aligned.jpg,neutral,train,3
train/neutral/im4920.png,neutral,train,3
train/neutral/im700.png,neutral,train,3
train/neutral/im4660.png,neutral,train,3
train/neutral/im2832.png,neutral,train,3
train/neutral/test_2783_aligned.jpg,neutral,train,3
train/neutral/im799.png,neutral,train,3
train/neutral/im940.png,neutral,train,3
train/neutral/im2314.png,neutral,train,3
train/neutral/train_12266_aligned.jpg,neutral,train,3
train/neutral/im335.png,neutral,train,3
train/neutral/train_11484_aligned.jpg,neutral,train,3
train/neutral/train_10390_aligned.jpg,neutral,train,3
train/neutral/im1884.png,neutral,train,3
train/neutral/im1626.png,neutral,train,3
train/neutral/train_09996_aligned.jpg,neutral,train,3
train/neutral/train_10005_aligned.jpg,neutral,train,3
train/neutral/im1117.png,neutral,train,3
train/neutral/im2590.png,neutral,train,3
train/neutral/im3073.png,neutral,train,3
train/neutral/im1794.png,neutral,train,3
train/neutral/im598.png,neutral,train,3
train/neutral/train_11602_aligned.jpg,neutral,train,3
train/neutral/im3032.png,neutral,train,3
train/neutral/im103.png,neutral,train,3
train/neutral/im4166.png,neutral,train,3
train/neutral/im3597.png,neutral,train,3
train/neutral/im2353.png,neutral,train,3
train/neutral/train_11209_aligned.jpg,neutral,train,3
train/neutral/im265.png,neutral,train,3
train/neutral/im306.png,neutral,train,3
train/neutral/im1314.png,neutral,train,3
train/neutral/im965.png,neutral,train,3
train/neutral/train_11469_aligned.jpg,neutral,train,3
train/neutral/train_10284_aligned.jpg,neutral,train,3
train/neutral/im3859.png,neutral,train,3
train/neutral/im4707.png,neutral,train,3
train/neutral/im2453.png,neutral,train,3
train/neutral/train_11171_aligned.jpg,neutral,train,3
train/neutral/im1235.png,neutral,train,3
train/neutral/im4713.png,neutral,train,3
train/neutral/im263.png,neutral,train,3
train/neutral/im1587.png,neutral,train,3
train/neutral/im3236.png,neutral,train,3
train/neutral/train_09956_aligned.jpg,neutral,train,3
train/neutral/test_3046_aligned.jpg,neutral,train,3
train/neutral/train_10886_aligned.jpg,neutral,train,3
train/neutral/im665.png,neutral,train,3
train/neutral/im34.png,neutral,train,3
